OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;Parkano;1060;19971224;1997;12;24;3275000;6885000;-6.5;-5;-9.7;0;376;3.59
;;;Parkano;1060;19971225;1997;12;25;3275000;6885000;-14.1;-6.7;-16.8;0;555;1.91
;;;Parkano;1060;19971226;1997;12;26;3275000;6885000;-20.5;-16.5;-24.6;0;552;1.1
;;;Parkano;1060;19971227;1997;12;27;3275000;6885000;-21.3;-18.8;-25.6;1;588;1.09
;;;Parkano;1060;19971228;1997;12;28;3275000;6885000;-8.9;-2.4;-21;1;399;3.28
;;;Parkano;1060;19971229;1997;12;29;3275000;6885000;-1.2;-0.6;-2.4;5;406;5.52
;;;Parkano;1060;19971230;1997;12;30;3275000;6885000;-2.4;-0.6;-3.5;1;413;5.02
;;;Parkano;1060;19971231;1997;12;31;3275000;6885000;-0.6;0.5;-5.5;0;428;5.29
;;;Parkano;1060;19980101;1998;1;1;3275000;6885000;-0.1;0.4;-0.7;0;444;5.24
;;;Parkano;1060;19980102;1998;1;2;3275000;6885000;0.7;1.2;0;0;444;5.92
;;;Parkano;1060;19980103;1998;1;3;3275000;6885000;-2.3;0.5;-3.4;0;699;4.48
;;;Parkano;1060;19980104;1998;1;4;3275000;6885000;-0.8;-0.2;-3.2;3;535;4.52
;;;Parkano;1060;19980105;1998;1;5;3275000;6885000;0.2;1.3;-1.7;4;513;5.98
;;;Parkano;1060;19980106;1998;1;6;3275000;6885000;-1.6;1.5;-6.2;0;526;5.21
;;;Parkano;1060;19980107;1998;1;7;3275000;6885000;-1.3;1.1;-7.1;2;513;5.35
;;;Parkano;1060;19980108;1998;1;8;3275000;6885000;-1.2;0.7;-3;10;744;5.35
;;;Parkano;1060;19980109;1998;1;9;3275000;6885000;0.2;1.6;-0.7;5;815;5.91
;;;Parkano;1060;19980110;1998;1;10;3275000;6885000;0.7;3.8;-1.9;8;571;6.01
;;;Parkano;1060;19980111;1998;1;11;3275000;6885000;-0.5;1;-1.3;0;659;5.26
;;;Parkano;1060;19980112;1998;1;12;3275000;6885000;-2.6;-0.7;-6;0;840;5
;;;Parkano;1060;19980113;1998;1;13;3275000;6885000;-0.2;0.4;-2.7;3;621;6.01
;;;Parkano;1060;19980114;1998;1;14;3275000;6885000;-1.9;0.1;-4;4;1026;4.97
;;;Parkano;1060;19980115;1998;1;15;3275000;6885000;0.4;2;-3.4;0;886;6
;;;Parkano;1060;19980116;1998;1;16;3275000;6885000;-1.1;2.3;-5.3;10;901;5.67
;;;Parkano;1060;19980117;1998;1;17;3275000;6885000;0.8;4.4;-0.7;0;958;5.38
;;;Parkano;1060;19980118;1998;1;18;3275000;6885000;-5.6;0.4;-10.5;0;749;3.61
;;;Parkano;1060;19980119;1998;1;19;3275000;6885000;-5.9;-0.9;-15.3;2;937;4.02
;;;Parkano;1060;19980120;1998;1;20;3275000;6885000;1;1.7;-0.9;2;787;6.16
;;;Parkano;1060;19980121;1998;1;21;3275000;6885000;-0.1;1.4;-1;7;806;5.82
;;;Parkano;1060;19980122;1998;1;22;3275000;6885000;-4.4;0.1;-6.9;0;1374;3.95
;;;Parkano;1060;19980123;1998;1;23;3275000;6885000;-12;-6.8;-17.4;0;1293;2.34
;;;Parkano;1060;19980124;1998;1;24;3275000;6885000;-8.4;-7.2;-10.5;1;879;2.94
;;;Parkano;1060;19980125;1998;1;25;3275000;6885000;-11.5;-8.3;-14.3;0;1607;2.3
;;;Parkano;1060;19980126;1998;1;26;3275000;6885000;-12;-9.4;-17.1;0;1288;2.14
;;;Parkano;1060;19980127;1998;1;27;3275000;6885000;-12.2;-7.4;-17.5;0;1839;2.14
;;;Parkano;1060;19980128;1998;1;28;3275000;6885000;-8.2;-6.9;-13.8;0;1259;3.04
;;;Parkano;1060;19980129;1998;1;29;3275000;6885000;-6.5;-3.7;-11.2;0;1056;3.55
;;;Parkano;1060;19980130;1998;1;30;3275000;6885000;-1.6;0.2;-4.6;0;1315;4.96
;;;Parkano;1060;19980131;1998;1;31;3275000;6885000;3;5.5;-1.3;0;1302;4.73
;;;Parkano;1060;19980201;1998;2;1;3275000;6885000;1.7;5.7;-0.7;0;2267;4.91
;;;Parkano;1060;19980202;1998;2;2;3275000;6885000;0.2;2.6;-2.6;0;1543;5.19
;;;Parkano;1060;19980203;1998;2;3;3275000;6885000;1.5;2.4;0.1;1;1227;6.15
;;;Parkano;1060;19980204;1998;2;4;3275000;6885000;-1.7;0.8;-3;0;2377;3.68
;;;Parkano;1060;19980205;1998;2;5;3275000;6885000;-3;-0.4;-4.6;0;2662;2.69
;;;Parkano;1060;19980206;1998;2;6;3275000;6885000;-5;-1.4;-10.9;1;2162;3.81
;;;Parkano;1060;19980207;1998;2;7;3275000;6885000;2.1;4.9;-2.6;0;2515;5.67
;;;Parkano;1060;19980208;1998;2;8;3275000;6885000;2.9;5;-0.7;1;2358;4.95
;;;Parkano;1060;19980209;1998;2;9;3275000;6885000;-5.5;-0.5;-9.2;1;2749;3.39
;;;Parkano;1060;19980210;1998;2;10;3275000;6885000;-2.5;1.9;-9.6;0;1585;5.1
;;;Parkano;1060;19980211;1998;2;11;3275000;6885000;-0.9;0.9;-2;0;1534;5.67
;;;Parkano;1060;19980212;1998;2;12;3275000;6885000;-0.8;2;-2.9;0;2015;5.49
;;;Parkano;1060;19980213;1998;2;13;3275000;6885000;-0.6;0.8;-2.1;0;1506;5.38
;;;Parkano;1060;19980214;1998;2;14;3275000;6885000;0.1;1;-1;4;1545;5.49
;;;Parkano;1060;19980215;1998;2;15;3275000;6885000;-1.2;0.5;-3.9;0;3642;5.03
;;;Parkano;1060;19980216;1998;2;16;3275000;6885000;-8.7;-3.5;-14.8;0;4013;3.18
;;;Parkano;1060;19980217;1998;2;17;3275000;6885000;-7.6;-4.1;-11.3;0;3889;2.4
;;;Parkano;1060;19980218;1998;2;18;3275000;6885000;-8.8;-7.9;-10;4;1637;2.73
;;;Parkano;1060;19980219;1998;2;19;3275000;6885000;-12.5;-8.5;-14.6;0;3863;1.95
;;;Parkano;1060;19980220;1998;2;20;3275000;6885000;-14.9;-11.1;-19.5;0;4149;1.64
;;;Parkano;1060;19980221;1998;2;21;3275000;6885000;-15;-9.7;-20.5;0;4734;1.68
;;;Parkano;1060;19980222;1998;2;22;3275000;6885000;-12.6;-7.5;-16.8;0;4622;2.17
;;;Parkano;1060;19980223;1998;2;23;3275000;6885000;-7.5;-3.6;-15;1;2056;3.46
;;;Parkano;1060;19980224;1998;2;24;3275000;6885000;-3.9;-2.4;-6.9;0;2056;4.35
;;;Parkano;1060;19980225;1998;2;25;3275000;6885000;-6.1;-2.9;-7.2;0;2488;3.29
;;;Parkano;1060;19980226;1998;2;26;3275000;6885000;-5.4;-3.7;-6.9;1;2509;3.62
;;;Parkano;1060;19980227;1998;2;27;3275000;6885000;-6.1;-2.8;-9.3;0;4432;3.27
;;;Parkano;1060;19980228;1998;2;28;3275000;6885000;-4.3;-2.5;-6.9;0;3049;3.59
;;;Parkano;1060;19980301;1998;3;1;3275000;6885000;-4;0.2;-6.9;0;4549;3.92
;;;Parkano;1060;19980302;1998;3;2;3275000;6885000;-3.8;1.7;-8.8;0;5334;3.98
;;;Parkano;1060;19980303;1998;3;3;3275000;6885000;-2.9;-1.9;-6.8;0;2464;4.65
;;;Parkano;1060;19980304;1998;3;4;3275000;6885000;-2.4;-1.6;-3.5;14;2383;4.81
;;;Parkano;1060;19980305;1998;3;5;3275000;6885000;-2.6;-1.5;-3.8;3;2565;4.7
;;;Parkano;1060;19980306;1998;3;6;3275000;6885000;-6.2;-3.6;-8.7;0;4193;3.56
;;;Parkano;1060;19980307;1998;3;7;3275000;6885000;-4.1;-2.2;-9.4;0;2302;4.14
;;;Parkano;1060;19980308;1998;3;8;3275000;6885000;0.4;1.4;-2.6;0;2749;5.14
;;;Parkano;1060;19980309;1998;3;9;3275000;6885000;-2.8;2.2;-5.3;0;7427;2.42
;;;Parkano;1060;19980310;1998;3;10;3275000;6885000;-6.2;0.8;-16.8;0;3766;3.1
;;;Parkano;1060;19980311;1998;3;11;3275000;6885000;-8;1.2;-11.8;0;4682;2.51
;;;Parkano;1060;19980312;1998;3;12;3275000;6885000;0;5.7;-6.4;0;8356;5.15
;;;Parkano;1060;19980313;1998;3;13;3275000;6885000;2.6;7.7;-1.1;0;9440;6.05
;;;Parkano;1060;19980314;1998;3;14;3275000;6885000;4;10.2;0;0;9776;6.42
;;;Parkano;1060;19980315;1998;3;15;3275000;6885000;2.7;5.8;0.5;0;5031;6.21
;;;Parkano;1060;19980316;1998;3;16;3275000;6885000;-0.6;2;-4.1;2;3459;5.65
;;;Parkano;1060;19980317;1998;3;17;3275000;6885000;0;4.1;-2.6;0;9814;4.7
;;;Parkano;1060;19980318;1998;3;18;3275000;6885000;-1.7;2.7;-6.8;0;9550;4.32
;;;Parkano;1060;19980319;1998;3;19;3275000;6885000;-0.9;2.6;-3.4;0;9878;4.35
;;;Parkano;1060;19980320;1998;3;20;3275000;6885000;2;7.4;-4.2;0;9223;5.78
;;;Parkano;1060;19980321;1998;3;21;3275000;6885000;1.5;6;-0.8;0;11074;5.12
;;;Parkano;1060;19980322;1998;3;22;3275000;6885000;0.4;1.6;-3.1;9;3537;5.87
;;;Parkano;1060;19980323;1998;3;23;3275000;6885000;0.5;4;-1.2;0;8470;5.55
;;;Parkano;1060;19980324;1998;3;24;3275000;6885000;-0.5;3.7;-4.3;0;11434;4.29
;;;Parkano;1060;19980325;1998;3;25;3275000;6885000;-0.8;2.2;-2.6;0;11159;3.82
;;;Parkano;1060;19980326;1998;3;26;3275000;6885000;-2.4;1.8;-7.3;0;11674;3.54
;;;Parkano;1060;19980327;1998;3;27;3275000;6885000;-1.3;1.4;-2.7;0;7430;4.04
;;;Parkano;1060;19980328;1998;3;28;3275000;6885000;-2.7;1.8;-8.6;0;10059;3.73
;;;Parkano;1060;19980329;1998;3;29;3275000;6885000;-1.2;-0.1;-2.6;2;4665;4.8
;;;Parkano;1060;19980330;1998;3;30;3275000;6885000;1.5;3.6;-0.4;0;4232;6.64
;;;Parkano;1060;19980331;1998;3;31;3275000;6885000;1.2;3.3;0.1;0;5424;6.08
;;;Parkano;1060;19980401;1998;4;1;3275000;6885000;0.1;1.7;-2.5;0;4574;5.73
;;;Parkano;1060;19980402;1998;4;2;3275000;6885000;0.8;2.5;-0.6;0;4717;5.67
;;;Parkano;1060;19980403;1998;4;3;3275000;6885000;-0.1;4.5;-4.5;0;14804;4.11
;;;Parkano;1060;19980404;1998;4;4;3275000;6885000;-1.1;2.9;-5.5;1;7180;4.74
;;;Parkano;1060;19980405;1998;4;5;3275000;6885000;0.4;2;-0.6;0;4937;5.9
;;;Parkano;1060;19980406;1998;4;6;3275000;6885000;0.9;2.9;-0.1;2;5019;6.02
;;;Parkano;1060;19980407;1998;4;7;3275000;6885000;-2.5;0.7;-5.5;0;16579;2.59
;;;Parkano;1060;19980408;1998;4;8;3275000;6885000;-4.4;0.9;-10.4;0;16964;1.94
;;;Parkano;1060;19980409;1998;4;9;3275000;6885000;-2.9;3.5;-10.8;0;17179;2.09
;;;Parkano;1060;19980410;1998;4;10;3275000;6885000;-0.8;5.4;-7.4;0;17560;3.07
;;;Parkano;1060;19980411;1998;4;11;3275000;6885000;-0.3;6.7;-7.8;0;18008;2.84
;;;Parkano;1060;19980412;1998;4;12;3275000;6885000;0.8;7.8;-7.1;0;17978;3.28
;;;Parkano;1060;19980413;1998;4;13;3275000;6885000;0.2;5.5;-4;0;18110;3.19
;;;Parkano;1060;19980414;1998;4;14;3275000;6885000;-0.6;6;-7.7;0;17962;3
;;;Parkano;1060;19980415;1998;4;15;3275000;6885000;0.9;6.6;-6.2;0;15409;3.88
;;;Parkano;1060;19980416;1998;4;16;3275000;6885000;2;3.9;-0.1;8;5513;6
;;;Parkano;1060;19980417;1998;4;17;3275000;6885000;2.5;5.8;0.4;0;9574;5.94
;;;Parkano;1060;19980418;1998;4;18;3275000;6885000;-1.5;2;-3.6;0;9506;3.87
;;;Parkano;1060;19980419;1998;4;19;3275000;6885000;-1.3;3.5;-6.1;0;19727;2.72
;;;Parkano;1060;19980420;1998;4;20;3275000;6885000;-1.9;2.5;-6.4;9;4945;4.64
;;;Parkano;1060;19980421;1998;4;21;3275000;6885000;3.8;8;0.1;2;7557;7.29
;;;Parkano;1060;19980422;1998;4;22;3275000;6885000;6.9;14.1;1;0;19491;7
;;;Parkano;1060;19980423;1998;4;23;3275000;6885000;8.2;11.4;5.8;0;7610;8.88
;;;Parkano;1060;19980424;1998;4;24;3275000;6885000;10.1;18;1.9;0;18885;8.37
;;;Parkano;1060;19980425;1998;4;25;3275000;6885000;10.5;16.3;5.9;0;13520;9.33
;;;Parkano;1060;19980426;1998;4;26;3275000;6885000;12.4;21.7;2.4;0;20979;9.04
;;;Parkano;1060;19980427;1998;4;27;3275000;6885000;7.5;15.5;3.2;0;19344;6.09
;;;Parkano;1060;19980428;1998;4;28;3275000;6885000;7;15.1;-2.4;0;21288;5.32
;;;Parkano;1060;19980429;1998;4;29;3275000;6885000;10.7;19.5;0.7;0;22394;6.02
;;;Parkano;1060;19980430;1998;4;30;3275000;6885000;12;21.2;0;0;22826;5.86
;;;Parkano;1060;19980501;1998;5;1;3275000;6885000;13.8;22.1;3.4;0;20416;7.39
;;;Parkano;1060;19980502;1998;5;2;3275000;6885000;12.9;21.5;5;0;18541;8.55
;;;Parkano;1060;19980503;1998;5;3;3275000;6885000;12;19.1;5.1;0;14861;10.06
;;;Parkano;1060;19980504;1998;5;4;3275000;6885000;9.6;16.4;0;0;21939;7.13
;;;Parkano;1060;19980505;1998;5;5;3275000;6885000;13.3;23.4;5.4;1;16749;10.23
;;;Parkano;1060;19980506;1998;5;6;3275000;6885000;16;24.7;9.8;0;19846;11.92
;;;Parkano;1060;19980507;1998;5;7;3275000;6885000;14;22.9;6.4;0;21155;9.52
;;;Parkano;1060;19980508;1998;5;8;3275000;6885000;8.8;15.2;0.5;0;22016;8.35
;;;Parkano;1060;19980509;1998;5;9;3275000;6885000;10.6;17.8;0.6;0;22562;6.96
;;;Parkano;1060;19980510;1998;5;10;3275000;6885000;11.5;19.4;1.5;0;24790;6.13
;;;Parkano;1060;19980511;1998;5;11;3275000;6885000;10.1;16;2.3;0;23733;7.21
;;;Parkano;1060;19980512;1998;5;12;3275000;6885000;11.7;20.6;2.6;0;23660;7.89
;;;Parkano;1060;19980513;1998;5;13;3275000;6885000;14.6;23;6.2;0;17371;10
;;;Parkano;1060;19980514;1998;5;14;3275000;6885000;19.2;26.2;9.7;0;19939;8.78
;;;Parkano;1060;19980515;1998;5;15;3275000;6885000;16.2;22.5;12.2;0;15224;12.16
;;;Parkano;1060;19980516;1998;5;16;3275000;6885000;12.5;17;9;0;23804;7.93
;;;Parkano;1060;19980517;1998;5;17;3275000;6885000;13.8;21.6;4.5;0;25793;8.23
;;;Parkano;1060;19980518;1998;5;18;3275000;6885000;15.7;24.9;2.3;0;26194;7.12
;;;Parkano;1060;19980519;1998;5;19;3275000;6885000;17.9;26.7;5;0;26687;8.63
;;;Parkano;1060;19980520;1998;5;20;3275000;6885000;17.7;23.9;9.5;0;24894;11.05
;;;Parkano;1060;19980521;1998;5;21;3275000;6885000;12.5;21.2;8.8;0;16802;9.2
;;;Parkano;1060;19980522;1998;5;22;3275000;6885000;13.6;20.6;5;0;24596;8.46
;;;Parkano;1060;19980523;1998;5;23;3275000;6885000;11.7;19.8;3.2;0;26059;6.44
;;;Parkano;1060;19980524;1998;5;24;3275000;6885000;5.7;12.3;0.7;0;19294;5.47
;;;Parkano;1060;19980525;1998;5;25;3275000;6885000;5.4;8.5;1.6;0;12663;5.74
;;;Parkano;1060;19980526;1998;5;26;3275000;6885000;5.8;8.9;1.8;0;12614;6.38
;;;Parkano;1060;19980527;1998;5;27;3275000;6885000;6.3;11.5;-1.2;1;17110;4.95
;;;Parkano;1060;19980528;1998;5;28;3275000;6885000;7.6;15.3;0.7;0;14102;8.17
;;;Parkano;1060;19980529;1998;5;29;3275000;6885000;8.1;12.5;4.2;0;19782;7.17
;;;Parkano;1060;19980530;1998;5;30;3275000;6885000;12.1;17.1;5.4;0;18050;8.56
;;;Parkano;1060;19980531;1998;5;31;3275000;6885000;12;16.5;9.1;7;14412;11.34
;;;Parkano;1060;19980601;1998;6;1;3275000;6885000;10.8;13.8;7.3;6;11240;11.62
;;;Parkano;1060;19980602;1998;6;2;3275000;6885000;7.3;11;4.5;5;13519;8.74
;;;Parkano;1060;19980603;1998;6;3;3275000;6885000;6.2;9;4.2;0;9813;8.33
;;;Parkano;1060;19980604;1998;6;4;3275000;6885000;9.3;15.2;1.5;4;17789;7.98
;;;Parkano;1060;19980605;1998;6;5;3275000;6885000;9;12.7;6.8;0;11325;9.93
;;;Parkano;1060;19980606;1998;6;6;3275000;6885000;7.9;11.3;3.2;0;15515;7.87
;;;Parkano;1060;19980607;1998;6;7;3275000;6885000;8.1;11.1;5.5;0;13366;7.01
;;;Parkano;1060;19980608;1998;6;8;3275000;6885000;10.3;16.9;1;0;26521;6.39
;;;Parkano;1060;19980609;1998;6;9;3275000;6885000;9.6;15.1;2.8;0;14394;7.16
;;;Parkano;1060;19980610;1998;6;10;3275000;6885000;8.3;12.7;1.3;0;17945;6.66
;;;Parkano;1060;19980611;1998;6;11;3275000;6885000;9;14.3;1.3;0;20969;6.33
;;;Parkano;1060;19980612;1998;6;12;3275000;6885000;7.9;12.7;3;3;11664;7.75
;;;Parkano;1060;19980613;1998;6;13;3275000;6885000;9.9;14.1;5.9;0;18690;7.69
;;;Parkano;1060;19980614;1998;6;14;3275000;6885000;10;16.1;0.1;1;25406;6.44
;;;Parkano;1060;19980615;1998;6;15;3275000;6885000;9.2;14.1;6.1;1;14916;8.32
;;;Parkano;1060;19980616;1998;6;16;3275000;6885000;8.9;15.1;-0.1;26;17793;9.34
;;;Parkano;1060;19980617;1998;6;17;3275000;6885000;10.7;14.1;7.4;0;20099;8.81
;;;Parkano;1060;19980618;1998;6;18;3275000;6885000;12.6;17.6;5.3;0;26243;7.33
;;;Parkano;1060;19980619;1998;6;19;3275000;6885000;13.2;20;2.6;0;23548;7.55
;;;Parkano;1060;19980620;1998;6;20;3275000;6885000;14.3;20.1;7.3;0;17625;8.91
;;;Parkano;1060;19980621;1998;6;21;3275000;6885000;12.8;17.8;9;2;18503;9.06
;;;Parkano;1060;19980622;1998;6;22;3275000;6885000;9.4;14;7.1;6;12339;9.85
;;;Parkano;1060;19980623;1998;6;23;3275000;6885000;9.7;14.4;4;0;15997;8.87
;;;Parkano;1060;19980624;1998;6;24;3275000;6885000;12.5;17.4;2.7;0;20662;8.69
;;;Parkano;1060;19980625;1998;6;25;3275000;6885000;14.6;19.5;8;0;21611;9.55
;;;Parkano;1060;19980626;1998;6;26;3275000;6885000;14.7;20.1;8.2;2;22479;11.4
;;;Parkano;1060;19980627;1998;6;27;3275000;6885000;13.9;20;6.6;4;19252;11.6
;;;Parkano;1060;19980628;1998;6;28;3275000;6885000;14.2;19.1;7.8;0;23653;11.22
;;;Parkano;1060;19980629;1998;6;29;3275000;6885000;12.4;15.2;8.3;0;16244;9.66
;;;Parkano;1060;19980630;1998;6;30;3275000;6885000;14;19.3;7.5;0;24838;9.76
;;;Parkano;1060;19980701;1998;7;1;3275000;6885000;15.6;23.1;4.7;0;26433;9.58
;;;Parkano;1060;19980702;1998;7;2;3275000;6885000;16.4;23.4;9.1;6;14741;11.91
;;;Parkano;1060;19980703;1998;7;3;3275000;6885000;13.2;17.1;11.9;10;14227;12.33
;;;Parkano;1060;19980704;1998;7;4;3275000;6885000;10;14.8;5.2;8;9049;11.66
;;;Parkano;1060;19980705;1998;7;5;3275000;6885000;11.2;14;8.3;0;17834;9.72
;;;Parkano;1060;19980706;1998;7;6;3275000;6885000;9.8;15.8;3.1;1;19955;9.74
;;;Parkano;1060;19980707;1998;7;7;3275000;6885000;9.5;10.9;7.7;0;10501;10.03
;;;Parkano;1060;19980708;1998;7;8;3275000;6885000;12.7;17.8;7;0;19223;10.95
;;;Parkano;1060;19980709;1998;7;9;3275000;6885000;18.4;24.6;11.7;0;21757;13.23
;;;Parkano;1060;19980710;1998;7;10;3275000;6885000;18.8;23.4;15.1;0;16899;14.89
;;;Parkano;1060;19980711;1998;7;11;3275000;6885000;19.2;24.6;11.6;0;27137;11.32
;;;Parkano;1060;19980712;1998;7;12;3275000;6885000;15.9;21.6;12.3;2;10736;12.99
;;;Parkano;1060;19980713;1998;7;13;3275000;6885000;17.4;23;13.2;0;18747;12.33
;;;Parkano;1060;19980714;1998;7;14;3275000;6885000;17;21.7;11;0;17462;11.26
;;;Parkano;1060;19980715;1998;7;15;3275000;6885000;16.3;21.4;10.1;0;18794;11.71
;;;Parkano;1060;19980716;1998;7;16;3275000;6885000;16.3;23.5;9.9;0;23548;12.19
;;;Parkano;1060;19980717;1998;7;17;3275000;6885000;15.2;21.6;9.8;8;16551;14.1
;;;Parkano;1060;19980718;1998;7;18;3275000;6885000;14.4;21.6;8;0;19086;13.16
;;;Parkano;1060;19980719;1998;7;19;3275000;6885000;16.4;22.9;8.3;2;19169;14.38
;;;Parkano;1060;19980720;1998;7;20;3275000;6885000;17.6;23.7;9.6;0;18776;14.78
;;;Parkano;1060;19980721;1998;7;21;3275000;6885000;15.5;19;13.6;12;9847;16.57
;;;Parkano;1060;19980722;1998;7;22;3275000;6885000;16.4;21.2;13.1;0;16807;14.98
;;;Parkano;1060;19980723;1998;7;23;3275000;6885000;15.1;19.6;9.6;19;12358;14.91
;;;Parkano;1060;19980724;1998;7;24;3275000;6885000;15.6;18.6;13.8;4;10485;16.62
;;;Parkano;1060;19980725;1998;7;25;3275000;6885000;14.1;17.7;12.3;3;11999;14.19
;;;Parkano;1060;19980726;1998;7;26;3275000;6885000;14.1;18.4;11;0;17490;12.17
;;;Parkano;1060;19980727;1998;7;27;3275000;6885000;13;18.4;7.2;0;16848;11.33
;;;Parkano;1060;19980728;1998;7;28;3275000;6885000;13.7;20;6.2;0;17597;11.16
;;;Parkano;1060;19980729;1998;7;29;3275000;6885000;15.3;22.9;6.4;0;19604;10.92
;;;Parkano;1060;19980730;1998;7;30;3275000;6885000;15;19.1;10.4;0;9026;13.36
;;;Parkano;1060;19980731;1998;7;31;3275000;6885000;15.3;20;12.8;9;12033;14.62
;;;Parkano;1060;19980801;1998;8;1;3275000;6885000;14.8;19.8;10;0;20798;12.27
;;;Parkano;1060;19980802;1998;8;2;3275000;6885000;13.9;19.8;5.7;0;16510;11.95
;;;Parkano;1060;19980803;1998;8;3;3275000;6885000;15.3;19.9;10.4;0;15483;13.02
;;;Parkano;1060;19980804;1998;8;4;3275000;6885000;14.9;18.6;11.5;0;13877;12.57
;;;Parkano;1060;19980805;1998;8;5;3275000;6885000;14.9;22;7.7;0;17650;12.02
;;;Parkano;1060;19980806;1998;8;6;3275000;6885000;14.7;18.9;10.6;0;17335;12.23
;;;Parkano;1060;19980807;1998;8;7;3275000;6885000;13.6;18.3;10;0;12154;12.06
;;;Parkano;1060;19980808;1998;8;8;3275000;6885000;14.4;20;9.1;1;18117;12.61
;;;Parkano;1060;19980809;1998;8;9;3275000;6885000;14.8;17.7;12.6;11;8003;14.96
;;;Parkano;1060;19980810;1998;8;10;3275000;6885000;14.6;15.6;13.6;18;6460;15.9
;;;Parkano;1060;19980811;1998;8;11;3275000;6885000;13.8;17.3;11.2;0;14463;11.79
;;;Parkano;1060;19980812;1998;8;12;3275000;6885000;13.4;15.5;12.4;18;8423;13.66
;;;Parkano;1060;19980813;1998;8;13;3275000;6885000;10.2;12.5;8.6;3;6545;11.48
;;;Parkano;1060;19980814;1998;8;14;3275000;6885000;12.9;19.6;5.6;0;18685;11.12
;;;Parkano;1060;19980815;1998;8;15;3275000;6885000;11.8;15.1;8.7;15;7997;13.15
;;;Parkano;1060;19980816;1998;8;16;3275000;6885000;12.6;14.6;11.7;16;5761;14.28
;;;Parkano;1060;19980817;1998;8;17;3275000;6885000;11.4;13.3;9.4;15;6015;13.11
;;;Parkano;1060;19980818;1998;8;18;3275000;6885000;11.3;14.4;9.7;0;8206;12.09
;;;Parkano;1060;19980819;1998;8;19;3275000;6885000;11.6;16.7;9;0;12118;11.85
;;;Parkano;1060;19980820;1998;8;20;3275000;6885000;11.6;17.1;8;4;9343;11.39
;;;Parkano;1060;19980821;1998;8;21;3275000;6885000;10.6;16;7.8;13;10371;11.4
;;;Parkano;1060;19980822;1998;8;22;3275000;6885000;10.4;12.7;9;10;5296;12.01
;;;Parkano;1060;19980823;1998;8;23;3275000;6885000;10.4;12.8;8.9;2;6303;12.06
;;;Parkano;1060;19980824;1998;8;24;3275000;6885000;10.1;14.5;8.2;0;10445;10.22
;;;Parkano;1060;19980825;1998;8;25;3275000;6885000;8;13.4;3.1;0;12013;8.51
;;;Parkano;1060;19980826;1998;8;26;3275000;6885000;10;13.2;7.1;0;8061;10.45
;;;Parkano;1060;19980827;1998;8;27;3275000;6885000;10.2;13.8;7.5;1;13687;9.92
;;;Parkano;1060;19980828;1998;8;28;3275000;6885000;9;10.4;7.5;0;6758;9.86
;;;Parkano;1060;19980829;1998;8;29;3275000;6885000;8.1;11.2;3.3;0;7338;8.37
;;;Parkano;1060;19980830;1998;8;30;3275000;6885000;8.3;12.6;5.4;0;9408;7.8
;;;Parkano;1060;19980831;1998;8;31;3275000;6885000;8.7;13.7;2.3;0;11129;8.77
;;;Parkano;1060;19980901;1998;9;1;3275000;6885000;9.6;11.5;7.5;11;5293;11.23
;;;Parkano;1060;19980902;1998;9;2;3275000;6885000;7.5;11.2;4.3;0;7837;9.23
;;;Parkano;1060;19980903;1998;9;3;3275000;6885000;6.9;11.4;3.2;0;13109;7.2
;;;Parkano;1060;19980904;1998;9;4;3275000;6885000;5.7;11.7;0.1;1;12012;6.42
;;;Parkano;1060;19980905;1998;9;5;3275000;6885000;8;11.7;3.8;5;6742;9.68
;;;Parkano;1060;19980906;1998;9;6;3275000;6885000;7.8;11.4;6.1;0;10610;8.32
;;;Parkano;1060;19980907;1998;9;7;3275000;6885000;5.6;11.9;-1.3;0;10360;7.55
;;;Parkano;1060;19980908;1998;9;8;3275000;6885000;7.6;12.9;3.4;0;10842;7.83
;;;Parkano;1060;19980909;1998;9;9;3275000;6885000;5.7;12.3;-0.7;0;9946;6.54
;;;Parkano;1060;19980910;1998;9;10;3275000;6885000;5.6;12.9;-1.5;0;9755;6.95
;;;Parkano;1060;19980911;1998;9;11;3275000;6885000;5.9;11.2;2.4;1;8257;8.18
;;;Parkano;1060;19980912;1998;9;12;3275000;6885000;3.8;8.6;-1.5;0;10686;5.9
;;;Parkano;1060;19980913;1998;9;13;3275000;6885000;2.4;8.5;-2.2;0;8459;6.24
;;;Parkano;1060;19980914;1998;9;14;3275000;6885000;2.5;8.5;-2.8;0;10505;5.23
;;;Parkano;1060;19980915;1998;9;15;3275000;6885000;3;7.9;-0.7;0;8306;5.91
;;;Parkano;1060;19980916;1998;9;16;3275000;6885000;2.5;9.7;-3.4;0;11502;5.34
;;;Parkano;1060;19980917;1998;9;17;3275000;6885000;3.3;11.6;-3.9;0;10217;6.06
;;;Parkano;1060;19980918;1998;9;18;3275000;6885000;2;8.3;-2.9;0;7985;5.21
;;;Parkano;1060;19980919;1998;9;19;3275000;6885000;3.9;11.9;-4.4;0;8588;6.66
;;;Parkano;1060;19980920;1998;9;20;3275000;6885000;8.2;10.6;4.6;2;3590;9.5
;;;Parkano;1060;19980921;1998;9;21;3275000;6885000;9.1;11.2;7.5;1;3345;10.64
